八月,baat8 yut9,"
",,,,
八月份,baat8 yut9 fan6,"
",,,,
包,baau1,"保证
",,,,
褒贬,baau1 bin2,"
",,,,
包掂,baau1 dim6,"保证搞好，保证办妥
",,,,
包伙食,baau1 fo2 sik9,"伙食外包，外包伙食
",,,,
包袱,baau1 fuk9,"
",,,,
包搅掂,baau1 gaau2 dim6,"一定弄妥当，保证办妥，保证搞好
",,,,
包裹,baau1 gwo2,"
",,,,
包含,baau1 ham4,"
",,,,
包剪揼,baau1 jin2 dap9,"石头剪子布
","石头剪子布
",,,
包装,baau1 jong1,"
",,,,
包租,baau1 jou1,"租房又分租给他人
",,,,
包租公,baau1 jou1 gung1,"二房东
",,,,
包租婆,baau1 jou1 po2,"二房东太太，二房东，女二房东
",,,,
包粽,baau1 jung2,"包粽子
",,,,
包括,baau1 kut8,"
",,,,
包尾,baau1 mei1,"压尾，压队，最后一名，倒数第一，落在最后
",,,,
包厢,baau1 seung1,"
",,,,
包粟,baau1 suk7,"玉米
",,,,
包二奶,baau1 yi6 naai1,"有情妇，养小老婆
",,,,
鲍鱼,baau1 yu4,"
",,,,
鲍鱼刷,baau1 yu4 chaat2,"厕刷，刷帚，马桶刷，竹刷子
",,,,
包容,baau1 yung4,"
",,,,
饱餐,baau2 chaan1,"
",,,,
饱擦一轮,baau2 chaat8 yat7 leun4,"饱吃一顿
",,,,
饱得滞,baau2 dak7 jai6,"太饱了
",,,,
饱嗝,baau2 gaak8,"
",,,,
饱经,baau2 ging1,"
",,,,
饱经沧桑,baau2 ging1 chong1 song1,"
",,,,
饱经风霜,baau2 ging1 fung1 seung1,"
",,,,
饱经世故,baau2 ging1 sai3 gu3,"
",,,,
饱含,baau2 ham4,"
",,,,
饱学,baau2 hok9,"
",,,,
饱学之士,baau2 hok9 ji1 si6,"
",,,,
饱满,baau2 mun5,"
",,,,
饱暖,baau2 nyun5,"
",,,,
饱暖思淫欲,baau2 nyun5 si1 yam4 yuk9,"
",,,,
饱受,baau2 sau6,"
",,,,
饱死,baau2 sei2,"臭美
",,,,
饱死我啦！,baau2 sei2 ngo5 la3,"饱到要爆炸
",,,,
饱尝,baau2 seung4,"
",,,,
饱食,baau2 sik9,"
",,,,
饱食终日,baau2 sik9 jung1 yat9,"
",,,,
饱和,baau2 wo4,"
",,,,
饱和点,baau2 wo4 dim2,"
",,,,
饱和度,baau2 wo4 dou6,"
",,,,
饱和状态,baau2 wo4 jong6 taai3,"
",,,,
爆,baau3,"炸，破裂，炸开，裂开
",,,,
爆煲,baau3 bou1,"露馅儿，暴露，泄露，败露，泄露出来
",,,,
爆坼,baau3 chaak8,"皴，干裂，皴裂，开裂，皮肤皴裂，皮肤开裂
",,,,
爆坼膏,baau3 chaak8 gou1,"防裂油，无色唇膏
",,,,
爆粗,baau3 chou1,"说粗话，粗言秽语
",,,,
爆粗口,baau3 chou1 hau2,"说粗话
",,,,
爆大镬,baau3 daai6 wok9,"揭底，泄露，揭露，兜底，泄露大机密，揭发出重大事情
",,,,
爆灯,baau3 dang1,"极高，极大，非常高
",,,,
爆发,baau3 faat8,"
",,,,
爆火,baau3 fo2,"发脾气
",,,,
爆格,baau3 gaak8,"发生抢劫案，给人打劫，被人偷盗，入屋偷窃，打劫，被窃
",,,,
爆夹,baau3 gaap8,"发生抢劫案，给人打劫，被人偷盗，入屋偷窃，打劫，被窃
",,,,
爆谷,baau3 guk7,"爆米花，玉米花，玉米花儿
",,,,
爆光,baau3 gwong1,"流血
",,,,
爆响口,baau3 heung2 hau2,"信口开河，夸下海口
",,,,
爆血管,baau3 hyut8 gun2,"中风，溢血，血管爆裂
",,,,
爆炸,baau3 ja3,"
",,,,
爆炸案,baau3 ja3 on3,"
",,,,
爆樽,baau3 jeun1,"砸瓶
",,,,
爆冷,baau3 laang5,"出了意料不到的事情，出乎很多人的意料，出现冷门，出了大冷门
",,,,
爆冷门,baau3 laang5 mun2,"发生出人意料的事，出现冷门，出了大冷门
",,,,
爆料,baau3 liu2,"泄露秘密，提供消息，提供资料，把情况都说出来
",,,,
爆满,baau3 mun5,"满座，满员，满座儿
",,,,
爆内幕,baau3 noi6 mok9,"揭开内幕，泄露内幕
",,,,
爆棚,baau3 paang4,"卖座，客满，座无虚席，人多而拥挤
",,,,
爆晒棚,baau3 saai3 paang4,"坐满了人，过分拥挤，客满
",,,,
爆窃,baau3 sit8,"失窃，盗窃
",,,,
爆肽,baau3 taai1,"破轮胎，车胎放炮，轮胎破了
",,,,
鲍鱼,baau6 yu4,"
",,,,
跛,bai1,"瘸
",,,,
跛脚,bai1 geuk8,"瘸脚
",,,,
跛脚鸭,bai1 geuk8 aap8,"无能力的人，不中用的人，无用的人，瘸鸭
",,,,
跛脚佬,bai1 geuk8 lou2,"瘸子，跛子
",,,,
跛手,bai1 sau2,"瘸胳膊
",,,,
赑屃,bai3 ai3,"
",,,,
闭关,bai3 gwaan1,"
",,,,
闭关自守,bai3 gwaan1 ji6 sau2,"
",,,,
闭合,bai3 hap9,"
",,,,
闭路,bai3 lou6,"
",,,,
闭路电视,bai3 lou6 din6 si6,"
",,,,
闭幕,bai3 mok9,"
",,,,
闭幕典礼,bai3 mok9 din2 lai5,"
",,,,
闭幕式,bai3 mok9 sik7,"
",,,,
闭目,bai3 muk9,"
",,,,
闭目养神,bai3 muk9 yeung5 san4,"
",,,,
闭门,bai3 mun4,"
",,,,
闭门谢客,bai3 mun4 je6 haak8,"
",,,,
闭门造车,bai3 mun4 jou6 che1,"
",,,,
闭门造车,bai3 mun4 jou6 geui1,"
",,,,
闭眼,bai3 ngaan5,"
",,,,
闭翳,bai3 ngai3,"忧愁，愁闷，发愁，心情抑郁
",,,,
闭塞,bai3 sak7,"
",,,,
闭会,bai3 wui6,"
",,,,
闭月羞花,bai3 yut9 sau1 fa1,"
",,,,
弊,bai6,"糟，坏，糟糕，糟了，坏了
",,,,
弊弊冇咁弊,bai6 bai6 mou5 gam3 bai6,"糟了，糟透了
",,,,
弊处,bai6 chyu3,"坏处
",,,,
弊家伙,bai6 ga1 fo2,"糟糕，真糟糕，坏了，不好了
",,,,
陛下,bai6 ha6,"
",,,,
弊就弊在,bai6 jau6 bai6 joi6,"错就错在
",,,,
弊喇,bai6 la3,"糟了，完了，坏了，糟糕，麻烦了
",,,,
敝履,bai6 lei5,"
",,,,
狴犴,bai6 ngon6,"
",,,,
bio,bai6 o1,"生物学
",,,,
弊案,bai6 on3,"
",,,,
敝人,bai6 yan4,"
",,,,
北便,bak7 bin6,"北边
",,,,
北部,bak7 bou6,"
",,,,
北斗星,bak7 dau2 sing1,"
",,,,
北方,bak7 fong1,"
",,,,
北极,bak7 gik9,"
",,,,
北极熊,bak7 gik9 hung4,"
",,,,
北芪,bak7 kei4,"黄芪
",,,,
北佬,bak7 lou2,"北方人
",,,,
泵,bam1,"打，抽
",,,,
泵把,bam1 ba2,"保险杆
",,,,
泵车,bam1 che1,"抽水车，消防车
",,,,
泵气,bam1 hei3,"打气
",,,,
泵水,bam1 seui2,"抽水
",,,,
宾宾,ban1 ban1,"菲佣
",,,,
彬彬有礼,ban1 ban1 yau5 lai5,"
",,,,
奔波,ban1 bo1,"
",,,,
奔流,ban1 bo1,"
",,,,
奔驰,ban1 chi4,"
",,,,
缤纷,ban1 fan1,"
",,,,
奔放,ban1 fong3,"
",,,,
奔赴,ban1 fu6,"
",,,,
宾馆,ban1 gun2,"
",,,,
宾仔,ban1 jai2,"菲律宾少年
",,,,
奔走,ban1 jau2,"
",,,,
宾治,ban1 ji6,"潘趣饮料，潘趣酒
",,,,
槟榔,ban1 long4,"
",,,,
槟榔汁,ban1 long4 jap7,"
",,,,
宾佬,ban1 lou2,"菲律宾人
",,,,
奔马,ban1 ma5,"
",,,,
奔命,ban1 ming6,"
",,,,
宾妹,ban1 mui1,"菲律宾少女，菲佣，菲籍女佣
",,,,
奔跑,ban1 paau2,"
",,,,
宾婆,ban1 po2,"菲律宾人
",,,,
奔丧,ban1 song1,"
",,,,
奔腾,ban1 tang4,"
",,,,
奔逃,ban1 tou4,"
",,,,
奔跃,ban1 yeuk9,"
",,,,
品茶,ban2 cha4,"
",,,,
品德,ban2 dak7,"
",,,,
品格,ban2 gaak8,"
",,,,
品格高尚,ban2 gaak8 gou1 seung6,"
",,,,
品管,ban2 gun2,"
",,,,
品行,ban2 hang6,"
",,,,
品学,ban2 hok9,"
",,,,
品学兼优,ban2 hok9 gim1 yau1,"
",,,,
品红,ban2 hung4,"
",,,,
品质,ban2 jat7,"
",,,,
品质管制,ban2 jat7 gun2 jai3,"
",,,,
品种,ban2 jung2,"
",,,,
品种改良,ban2 jung2 goi2 leung4,"
",,,,
品级,ban2 kap7,"
",,,,
品蓝,ban2 laam4,"
",,,,
品类,ban2 leui6,"
",,,,
品绿,ban2 luk9,"
",,,,
品貌,ban2 maau6,"
",,,,
品貌出众,ban2 maau6 cheut7 jung3,"
",,,,
品貌双全,ban2 maau6 seung1 chyun4,"
",,,,
品味,ban2 mei6,"
",,,,
品茗,ban2 ming5,"
",,,,
品目,ban2 muk9,"
",,,,
品牌,ban2 paai4,"
",,,,
品评,ban2 ping4,"
",,,,
品嚐,ban2 seung4,"
",,,,
品性,ban2 sing3,"
",,,,
品头论足,ban2 tau4 leun6 juk7,"
",,,,
品位,ban2 wai6,"
",,,,
鬓边,ban3 bin1,"
",,,,
鬓发,ban3 faat8,"
",,,,
鬓发皆白,ban3 faat8 gaai1 baak9,"
",,,,
鬓发皓然,ban3 faat8 hou6 yin4,"
",,,,
鬓角,ban3 gok8,"
",,,,
摈弃,ban3 hei3,"
",,,,
殡殓,ban3 lim5,"
",,,,
鬓霜,ban3 seung1,"
",,,,
殡仪馆,ban3 yi4 gun2,"
",,,,
笨猪跳,ban6 jyu1 tiu3,"蹦极跳，高空弹跳
",,,,
笨拙,ban6 jyut8,"
",,,,
笨实,ban6 sat9,"蠢笨，迟钝，笨蛋
",,,,
崩,bang1,"分钱
",,,,
崩,bang1,"破，缺
",,,,
崩口,bang1 hau2,"豁嘴，兔唇
",,,,
崩口碗,bang1 hau2 wun2,"缺口碗
",,,,
崩口人忌崩口碗,bang1 hau2 yan4 gei6 bang1 hau2 wun2,"当着矮子别说短话
",,,,
崩仔,bang1 jai2,"朋克，庞克
",,,,
崩装,bang1 jong1,"莫西干头
",,,,
崩溃,bang1 kui2,"
",,,,
崩牙,bang1 nga4,"缺齿，缺牙
",,,,
𢳂,bat7,"舀，盛
",,,,
不谙,bat7 am1,"
",,,,
不卑不亢,bat7 bei1 bat7 kong3,"
",,,,
不便,bat7 bin6,"
",,,,
不辩菽麦,bat7 bin6 suk9 mak9,"
",,,,
不必,bat7 bit7,"
",,,,
不吵不闹,bat7 chaau2 bat7 naau6,"
",,,,
不详,bat7 cheung4,"
",,,,
不出所料,bat7 cheut7 so2 liu6,"
",,,,
不耻,bat7 chi2,"
",,,,
不耻下问,bat7 chi2 ha6 man6,"
",,,,
不前不后,bat7 chin4 bat7 hau6,"
",,,,
不请自来,bat7 ching2 ji6 loi4,"
",,,,
不切实际,bat7 chit8 sat9 jai3,"
",,,,
不切题,bat7 chit8 tai4,"
",,,,
不速之客,bat7 chuk7 ji1 haak8,"
",,,,
不打不相识,bat7 da2 bat7 seung1 sik7,"
",,,,
不打自招,bat7 da2 ji6 jiu1,"
",,,,
不大不小,bat7 daai6 bat7 siu2,"
",,,,
不单,bat7 daan1,"
",,,,
不单止,bat7 daan1 ji2,"不但，不仅，不单，不只，不止，不单是
",,,,
不得,bat7 dak7,"
",,,,
不得不,bat7 dak7 bat7,"
",,,,
不得好死,bat7 dak7 hou2 sei2,"
",,,,
不得其法,bat7 dak7 kei4 faat8,"
",,,,
不得其解,bat7 dak7 kei4 gaai2,"
",,,,
不得了,bat7 dak7 liu5,"
",,,,
不得人心,bat7 dak7 yan4 sam1,"
",,,,
不得而知,bat7 dak7 yi4 ji1,"
",,,,
不得已,bat7 dak7 yi5,"
",,,,
不得要领,bat7 dak7 yiu3 ling5,"
",,,,
不特,bat7 dak9,"不但，不仅，不光
",,,,
不特止,bat7 dak9 ji2,"不但，不仅，不单，不只，不止，不单是
",,,,
不对劲,bat7 deui3 ging6,"
",,,,
不定,bat7 ding6,"
",,,,
不定词,bat7 ding6 chi4,"
",,,,
不定根,bat7 ding6 gan1,"
",,,,
不定冠词,bat7 ding6 gun3 chi4,"
",,,,
不定期,bat7 ding6 kei4,"
",,,,
不定量,bat7 ding6 leung6,"
",,,,
不定形,bat7 ding6 ying4,"
",,,,
不当,bat7 dong3,"
",,,,
不倒翁,bat7 dou2 yung1,"
",,,,
不冻港,bat7 dung3 gong2,"
",,,,
不动产,bat7 dung6 chaan2,"
",,,,
不动声色,bat7 dung6 sing1 sik7,"
",,,,
不凡,bat7 faan4,"
",,,,
𢳂饭,bat7 faan6,"盛饭，舀饭
",,,,
不费吹灰之力,bat7 fai3 cheui1 fui1 ji1 lik9,"
",,,,
不分彼此,bat7 fan1 bei2 chi2,"
",,,,
不分青红皂白,bat7 fan1 ching1 hung4 jou6 baak9,"
",,,,
不分轩轾,bat7 fan1 hin1 ji3,"
",,,,
不分轻重缓急,bat7 fan1 hing1 chung5 wun6 gap7,"
",,,,
不分昼夜,bat7 fan1 jau3 ye6,"
",,,,
不分皂白,bat7 fan1 jou6 baak9,"
",,,,
不分男女老幼,bat7 fan1 naam4 neui5 lou5 yau3,"
",,,,
不乏其人,bat7 fat9 kei4 yan4,"
",,,,
不慌不忙,bat7 fong1 bat7 mong4,"
",,,,
不妨,bat7 fong4,"
",,,,
不负众望,bat7 fu6 jung3 mong6,"
",,,,
不负重托,bat7 fu6 jung6 tok8,"
",,,,
不假思索,bat7 ga2 si1 saak8,"
",,,,
不计其数,bat7 gai3 kei4 sou3,"
",,,,
不甘,bat7 gam1,"
",,,,
不禁,bat7 gam1,"
",,,,
不甘寂寞,bat7 gam1 jik9 mok9,"
",,,,
不甘心,bat7 gam1 sam1,"
",,,,
不甘示弱,bat7 gam1 si6 yeuk9,"
",,,,
不敢造次,bat7 gam2 chou3 chi3,"
",,,,
不敢当,bat7 gam2 dong1,"
",,,,
不仅,bat7 gan2,"
",,,,
不仅仅,bat7 gan2 gan2,"
",,,,
不急不徐,bat7 gap7 bat7 cheui4,"
",,,,
不急之务,bat7 gap7 ji1 mou6,"
",,,,
不苟言笑,bat7 gau2 yin4 siu3,"
",,,,
不够,bat7 gau3,"
",,,,
不覊,bat7 gei1,"
",,,,
笔记,bat7 gei3,"
",,,,
笔记本,bat7 gei3 bun2,"
",,,,
不见不散,bat7 gin3 bat7 saan3,"
",,,,
不见经传,bat7 gin3 ging1 chyun4,"
",,,,
不见棺材不掉泪,bat7 gin3 gun1 choi4 bat7 diu6 leui6,"
",,,,
不见天日,bat7 gin3 tin1 yat9,"
",,,,
不经一事，不长一智,bat7 ging1 yat7 si6 bat7 jeung2 yat7 ji3,"
",,,,
毕竟,bat7 ging2,"
",,,,
不景气,bat7 ging2 hei3,"
",,,,
笔杆,bat7 gon2,"
",,,,
不告而别,bat7 gou3 yi4 bit9,"
",,,,
不顾一切,bat7 gu3 yat7 chai3,"
",,,,
不管,bat7 gun2,"
",,,,
不管三七二十一,bat7 gun2 saam1 chat7 yi6 sap9 yat7,"
",,,,
笔供,bat7 gung1,"
",,,,
毕恭毕敬,bat7 gung1 bat7 ging3,"
",,,,
不公不义,bat7 gung1 bat7 yi6,"
",,,,
不共戴天,bat7 gung6 daai3 tin1,"
",,,,
不共戴天之仇,bat7 gung6 daai3 tin1 ji1 sau4,"
",,,,
不关痛痒,bat7 gwaan1 tung3 yeung5,"
",,,,
不过,bat7 gwo3,"
",,,,
不过不失,bat7 gwo3 bat7 sat7,"一般，普通，凑合，差不多，不大好，一般般，不算好，过得去，还凑合，不怎么样，马马虎虎，勉强过得去，勉强还可以，质量不算高
",,,,
不过如此,bat7 gwo3 yu4 chi2,"
",,,,
不光,bat7 gwong1,"
",,,,
不孝,bat7 haau3,"
",,,,
不孝子,bat7 haau3 ji2,"
",,,,
不孝有三,bat7 haau3 yau5 saam1,"
",,,,
不堪,bat7 ham1,"
",,,,
不堪设想,bat7 ham1 chit8 seung2,"
",,,,
不堪造就,bat7 ham1 chou3 jau6,"
",,,,
不堪入目,bat7 ham1 yap9 muk9,"
",,,,
不堪入耳,bat7 ham1 yap9 yi5,"
",,,,
不堪一击,bat7 ham1 yat7 gik7,"
",,,,
不含,bat7 ham4,"
",,,,
不含税,bat7 ham4 seui3,"
",,,,
不含糊,bat7 ham4 wu4,"
",,,,
不幸,bat7 hang6,"
",,,,
不幸中之大幸,bat7 hang6 jung1 ji1 daai6 hang6,"
",,,,
不合,bat7 hap9,"
",,,,
不合标准,bat7 hap9 biu1 jeun2,"
",,,,
不合作,bat7 hap9 jok8,"
",,,,
不合规定,bat7 hap9 kwai1 ding6,"
",,,,
不合时宜,bat7 hap9 si4 yi4,"
",,,,
不喜欢,bat7 hei2 fun1,"
",,,,
不可避免,bat7 ho2 bei6 min5,"
",,,,
不可多得,bat7 ho2 do1 dak7,"
",,,,
不可救药,bat7 ho2 gau3 yeuk9,"
",,,,
不可告人,bat7 ho2 gou3 yan4,"
",,,,
不可限量,bat7 ho2 haan6 leung6,"
",,,,
不可开交,bat7 ho2 hoi1 gaau1,"
",,,,
不可知论,bat7 ho2 ji1 leun6,"
",,,,
不可战胜,bat7 ho2 jin3 sing3,"
",,,,
不可捉摸,bat7 ho2 juk7 mo2,"
",,,,
不可终日,bat7 ho2 jung1 yat9,"
",,,,
不可理喻,bat7 ho2 lei5 yu6,"
",,,,
不可名状,bat7 ho2 ming4 jong6,"
",,,,
不可磨灭,bat7 ho2 mo4 mit9,"
",,,,
不可能,bat7 ho2 nang4,"
",,,,
不可旁贷,bat7 ho2 pong4 taai3,"
",,,,
不可收拾,bat7 ho2 sau1 sap9,"
",,,,
不可想像,bat7 ho2 seung2 jeung6,"
",,,,
不可思议,bat7 ho2 si1 yi5,"
",,,,
不可数,bat7 ho2 sou2,"
",,,,
不可同日而语,bat7 ho2 tung4 yat9 yi4 yu5,"
",,,,
不可或缺,bat7 ho2 waak9 kyut8,"
",,,,
不可讳言,bat7 ho2 wai5 yin4,"
",,,,
不可一世,bat7 ho2 yat7 sai3,"
",,,,
不可言喻,bat7 ho2 yin4 yu6,"
",,,,
不可逾越,bat7 ho2 yu4 yut9,"
",,,,
不学无术,bat7 hok9 mou4 seut9,"
",,,,
不寒而栗,bat7 hon4 yi4 leut9,"
",,,,
不吭声,bat7 hong4 sing1,"
",,,,
不吭一声,bat7 hong4 yat7 sing1,"
",,,,
不好,bat7 hou2,"
",,,,
笔嘴,bat7 jeui2,"笔尖儿，钢笔尖儿
",,,,
不进则退,bat7 jeun3 jak7 teui3,"
",,,,
不像话,bat7 jeung6 wa2,"
",,,,
不像样,bat7 jeung6 yeung6,"
",,,,
不知几,bat7 ji1 gei2,"很，真，真的很
",,,,
不知所云,bat7 ji1 so2 wan4,"
",,,,
不只,bat7 ji2,"
",,,,
不治,bat7 ji6,"
",,,,
不治之症,bat7 ji6 ji1 jing3,"
",,,,
不自量力,bat7 ji6 leung6 lik9,"
",,,,
不即不离,bat7 jik7 bat7 lei4,"
",,,,
不值一顾,bat7 jik9 yat7 gu3,"
",,,,
不值一文,bat7 jik9 yat7 man4,"
",,,,
不值一提,bat7 jik9 yat7 tai4,"
",,,,
不战而败,bat7 jin3 yi4 baai6,"
",,,,
不战而退,bat7 jin3 yi4 teui3,"
",,,,
不再,bat7 joi3,"
",,,,
不在场,bat7 joi6 cheung4,"
",,,,
不在乎,bat7 joi6 fu4,"
",,,,
不在话下,bat7 joi6 wa2 ha6,"
",,,,
不在意,bat7 joi6 yi3,"
",,,,
不足挂齿,bat7 juk7 gwa3 chi2,"
",,,,
不足轻重,bat7 juk7 hing1 chung5,"
",,,,
不足为训,bat7 juk7 wai4 fan3,"
",,,,
不足为奇,bat7 juk7 wai4 kei4,"
",,,,
不足为外人道,bat7 juk7 wai4 ngoi6 yan4 dou6,"
",,,,
不足为凭,bat7 juk7 wai4 pang4,"
",,,,
不中不西,bat7 jung1 bat7 sai1,"
",,,,
不绝于耳,bat7 jyut9 yu1 yi5,"
",,,,
不及,bat7 kap9,"
",,,,
不及格,bat7 kap9 gaak8,"
",,,,
不及物动词,bat7 kap9 mat9 dung6 chi4,"
",,,,
不亢不卑,bat7 kong3 bat7 bei1,"
",,,,
不愧,bat7 kwai5,"
",,,,
不冷不热,bat7 laang5 bat7 yit9,"
",,,,
𢳂垃圾,bat7 laap9 saap8,"撮垃圾
",,,,
不溜,bat7 lau1,"一向，一直，向来，经常
",,,,
不理不睬,bat7 lei5 bat7 choi2,"
",,,,
不利,bat7 lei6,"
",,,,
不伦不类,bat7 leun4 bat7 leui6,"
",,,,
不论,bat7 leun6,"
",,,,
不吝赐教,bat7 leun6 chi3 gaau3,"
",,,,
不论怎么,bat7 leun6 jam2 mo1,"
",,,,
不论怎样,bat7 leun6 jam2 yeung6,"
",,,,
不吝指正,bat7 leun6 ji2 jing3,"
",,,,
不论如何,bat7 leun6 yu4 ho4,"
",,,,
不了了之,bat7 liu5 liu5 ji1,"
",,,,
不劳而获,bat7 lou4 yi4 wok9,"
",,,,
筚路蓝缕,bat7 lou6 laam4 leui5,"
",,,,
笔墨,bat7 mak9,"
",,,,
不文,bat7 man4,"下流的，黄色的
",,,,
不文动作,bat7 man4 dung6 jok8,"下流的动作
",,,,
不问,bat7 man6,"
",,,,
不问前因后果,bat7 man6 chin4 yan1 hau6 gwo2,"
",,,,
不问青红皂白,bat7 man6 ching1 hung4 jou6 baak9,"
",,,,
不问三七二十一,bat7 man6 saam1 chat7 yi6 sap9 yat7,"
",,,,
不问是非曲直,bat7 man6 si6 fei1 kuk7 jik9,"
",,,,
不谋而合,bat7 mau5 yi4 hap9,"
",,,,
不寐,bat7 mei6,"
",,,,
不免,bat7 min5,"
",,,,
不明不白,bat7 ming4 bat7 baak9,"
",,,,
毕命,bat7 ming6,"
",,,,
不无,bat7 mou4,"
",,,,
不无可疑,bat7 mou4 ho2 yi4,"
",,,,
不无可疑之处,bat7 mou4 ho2 yi4 ji1 chyu3,"
",,,,
笔帽,bat7 mou6,"
",,,,
不务正业,bat7 mou6 jing3 yip9,"
",,,,
不外乎,bat7 ngoi6 fu4,"
",,,,
不奈烦,bat7 noi6 faan4,"
",,,,
不安本分,bat7 on1 bun2 fan1,"
",,,,
笔刨,bat7 paau2,"铅笔刀，转笔刀，削铅笔器
",,,,
不偏不倚,bat7 pin1 bat7 yi2,"
",,,,
不平等条约,bat7 ping4 dang2 tiu4 yeuk8,"
",,,,
不平则鸣,bat7 ping4 jak7 ming4,"
",,,,
不平而鸣,bat7 ping4 yi4 ming4,"
",,,,
不三不四,bat7 saam1 bat7 sei3,"
",,,,
不慎,bat7 san6,"
",,,,
毕生,bat7 sang1,"
",,,,
不失,bat7 sat7,"
",,,,
不失众望,bat7 sat7 jung3 mong6,"
",,,,
不失良机,bat7 sat7 leung4 gei1,"
",,,,
不失为,bat7 sat7 wai4,"
",,,,
不实,bat7 sat9,"
",,,,
不修边幅,bat7 sau1 bin1 fuk7,"
",,,,
不守信用,bat7 sau2 seun3 yung6,"
",,,,
不锈钢,bat7 sau3 gong3,"
",,,,
不受欢迎,bat7 sau6 fun1 ying4,"
",,,,
𢳂水,bat7 seui2,"舀水
",,,,
不逊,bat7 seun3,"
",,,,
不伤和气,bat7 seung1 wo4 hei3,"
",,,,
不时,bat7 si4,"不定时地，每时每刻，无时无刻，时时刻刻
",,,,
不息,bat7 sik7,"
",,,,
不惜,bat7 sik7,"
",,,,
不适,bat7 sik7,"
",,,,
不惜牺牲,bat7 sik7 hei1 saang1,"
",,,,
不惜一切,bat7 sik7 yat7 chai3,"
",,,,
不惜一战,bat7 sik7 yat7 jin3,"
",,,,
不食人间烟火,bat7 sik9 yan4 gaan1 yin1 fo2,"
",,,,
不善,bat7 sin6,"
",,,,
不善于,bat7 sin6 yu1,"
",,,,
不升反降,bat7 sing1 faan2 gong3,"
",,,,
不胜负荷,bat7 sing1 fu3 ho6,"
",,,,
不胜感激,bat7 sing1 gam2 gik7,"
",,,,
不胜酒力,bat7 sing1 jau2 lik9,"
",,,,
不胜其烦,bat7 sing1 kei4 faan4,"
",,,,
不胜枚举,bat7 sing1 mui4 geui2,"
",,,,
不成气候,bat7 sing4 hei3 hau6,"
",,,,
不成体统,bat7 sing4 tai2 tung2,"
",,,,
不屑,bat7 sit8,"
",,,,
不屑一顾,bat7 sit8 yat7 gu3,"
",,,,
不宣而战,bat7 syun1 yi4 jin3,"
",,,,
笔塔,bat7 taap8,"笔帽，笔套
",,,,
不透明,bat7 tau3 ming4,"
",,,,
不停,bat7 ting4,"
",,,,
不妥,bat7 to2,"
",,,,
𢳂汤,bat7 tong1,"舀汤
",,,,
不吐不快,bat7 tou3 bat7 faai3,"
",,,,
不同点,bat7 tung4 dim2,"
",,,,
不同凡响,bat7 tung4 faan4 heung2,"
",,,,
不同以往,bat7 tung4 yi5 wong5,"
",,,,
笔画,bat7 wa2,"
",,,,
不怀好意,bat7 waai4 hou2 yi3,"
",,,,
不惑之年,bat7 waak9 ji1 nin4,"
",,,,
不遗余力,bat7 wai4 yu4 lik9,"
",,,,
不屈不挠,bat7 wat7 bat7 naau4,"
",,,,
不和,bat7 wo4,"
",,,,
不遑,bat7 wong4,"
",,,,
不忍,bat7 yan2,"
",,,,
不忍卒睹,bat7 yan2 jeut7 dou2,"
",,,,
不忍心,bat7 yan2 sam1,"
",,,,
不仁不义,bat7 yan4 bat7 yi6,"
",,,,
不孕,bat7 yan6,"
",,,,
不孕症,bat7 yan6 jing3,"
",,,,
不入虎穴,bat7 yap9 fu2 yut9,"
",,,,
笔友,bat7 yau5,"
",,,,
不夜城,bat7 ye6 sing4,"
",,,,
不宜,bat7 yi4,"
",,,,
不宜,bat7 yi4,"不如
",,,,
不以为苦,bat7 yi5 wai4 fu2,"
",,,,
不以为然,bat7 yi5 wai4 yin4,"
",,,,
不以语人,bat7 yi5 yu6 yan4,"
",,,,
不二法门,bat7 yi6 faat8 mun4,"
",,,,
不二价,bat7 yi6 ga3,"
",,,,
不义之财,bat7 yi6 ji1 choi4,"
",,,,
不亦乐乎,bat7 yik9 lok9 fu4,"
",,,,
不翼而飞,bat7 yik9 yi4 fei1,"
",,,,
不厌其详,bat7 yim3 kei4 cheung4,"
",,,,
不厌其烦,bat7 yim3 kei4 faan4,"
",,,,
不然,bat7 yin4,"
",,,,
不言而喻,bat7 yin4 yi4 yu6,"
",,,,
毕业,bat7 yip9,"
",,,,
毕业典礼,bat7 yip9 din2 lai5,"
",,,,
毕业生,bat7 yip9 saang1,"
",,,,
毕业相,bat7 yip9 seung2,"毕业照
",,,,
不如,bat7 yu4,"
",,,,
不如噉,bat7 yu4 gam2,"这样吧，不如这样
",,,,
不如下次先啦,bat7 yu4 ha6 chi3 sin1 la1,"下次吧
",,,,
不予置评,bat7 yu5 ji3 ping4,"
",,,,
不远千里,bat7 yun5 chin1 lei5,"
",,,,
不远千里而来,bat7 yun5 chin1 lei5 yi4 loi4,"
",,,,
不容,bat7 yung4,"
",,,,
不容分说,bat7 yung4 fan1 syut8,"
",,,,
不容置辩,bat7 yung4 ji3 bin6,"
",,,,
不容置疑,bat7 yung4 ji3 yi4,"
",,,,
不悦,bat7 yut9,"
",,,,
拔除,bat9 cheui4,"
",,,,
拔出,bat9 cheut7,"
",,,,
拔草,bat9 chou2,"
",,,,
拔地而起,bat9 dei6 yi4 hei2,"
",,,,
拔刀,bat9 dou1,"
",,,,
拔刀相助,bat9 dou1 seung1 jo6,"
",,,,
拔脚,bat9 geuk8,"
",,,,
